,user,item,actual,predicted
5524,6,706,4.0,1.4389234
5525,600,6298,5.0,4.720883
5526,468,1882,5.0,2.1822524
5527,379,602,5.0,5.0
5528,570,217,5.0,3.0085301
5529,589,1857,3.0,3.9253058
5530,447,6647,2.0,3.548842
5531,131,28,2.0,4.225983
5532,599,1180,2.5,1.8692275
5533,50,616,4.0,2.382136
5534,473,5445,4.5,2.8206708
5535,245,3563,4.5,4.7449493
5536,67,7684,3.5,2.6271331
5537,479,6110,2.5,2.4810653
5538,70,520,2.0,2.7315228
5539,379,7100,1.0,1.7548243
5540,609,6693,4.5,4.7505655
5541,351,1157,3.5,4.6418247
5542,576,431,3.0,3.7526906
5543,414,686,4.5,3.938006
5544,269,594,4.0,3.0557253
5545,216,899,5.0,5.0
5546,589,2565,4.0,4.212699
5547,386,1531,4.0,3.2150314
5548,44,3573,5.0,4.1251454
5549,225,6576,4.0,3.8400073
5550,404,2916,3.5,2.9800563
5551,602,707,5.0,4.2882204
5552,159,4345,2.0,1.2953823
5553,248,118,4.0,3.5209396
5554,59,396,3.0,1.5139608
5555,67,1808,3.0,2.6685755
5556,473,4521,3.5,3.3510094
5557,408,520,5.0,2.9094899
5558,397,6005,5.0,2.2815738
5559,139,1004,3.5,4.4674587
5560,482,5294,4.0,3.1447835
5561,185,985,5.0,4.0097957
5562,20,8268,3.5,1.5691552
5563,347,1436,5.0,4.8548393
5564,67,436,3.0,2.5151806
5565,110,7823,3.5,2.6528473
5566,413,2247,2.0,3.7594123
5567,513,2292,2.0,1.6910782
5568,366,2391,4.0,3.2551248
5569,424,827,3.5,3.7727876
5570,386,862,4.5,4.243618
5571,469,31,3.0,3.2191606
5572,593,5136,4.5,1.3848842
5573,124,3617,0.5,3.8015287
5574,413,4525,2.5,0.0
5575,135,485,3.0,4.0716057
5576,599,6182,3.0,1.8523304
5577,602,1680,3.0,2.0513635
5578,185,334,4.0,2.8789964
5579,607,1191,4.0,2.9496481
5580,248,9655,3.5,2.9614863
5581,533,8285,3.0,2.7505302
5582,474,7438,3.5,3.1069968
5583,18,2037,4.0,3.8313024
5584,396,5256,4.0,3.1667867
5585,524,3152,3.5,3.3842988
5586,239,478,3.0,1.5555363
5587,413,4902,4.0,0.19023427
5588,41,358,2.0,1.1124283
5589,478,1548,4.0,3.5791929
5590,408,940,4.0,4.622659
5591,329,2592,4.0,2.6052217
5592,110,4648,0.5,1.6388857
5593,93,418,4.0,2.8110635
5594,476,5291,4.0,4.307813
5595,345,3162,3.5,3.651476
5596,598,3518,2.5,0.4987948
5597,121,8665,5.0,3.904823
5598,27,2037,1.5,2.8470287
5599,248,6597,3.5,2.553649
5600,560,6985,3.0,1.6392608
5601,31,568,3.0,2.3923275
5602,13,396,3.0,2.4570818
5603,437,1198,3.5,2.4082663
5604,579,4900,4.0,4.7182446
5605,104,7959,5.0,0.6214812
5606,45,46,5.0,3.1205173
5607,198,2693,3.0,2.9463613
5608,572,3057,4.0,3.9004078
5609,274,2940,3.0,3.0328572
5610,198,983,4.0,3.9537077
5611,386,1389,2.5,2.7471151
5612,598,5964,2.5,2.473414
5613,390,898,5.0,4.1805983
5614,609,972,5.0,4.736279
5615,163,1043,4.0,4.062565
5616,198,510,4.0,5.0
5617,287,1557,3.5,0.58627063
5618,278,7466,3.0,4.0604973
5619,306,3700,3.0,3.2921758
5620,259,3741,3.0,2.999607
5621,372,260,3.0,4.3533297
5622,124,7629,4.0,4.0762854
5623,275,618,5.0,2.537563
5624,356,957,4.0,3.038556
5625,447,9336,1.0,0.07204103
5626,243,828,5.0,4.386345
5627,379,5791,5.0,4.9968376
5628,246,792,2.0,1.8084981
5629,373,418,4.0,4.4874773
5630,452,3012,5.0,3.069016
5631,569,1978,3.5,4.034857
5632,488,1601,3.5,2.0457973
5633,331,1767,3.5,3.0198603
5634,379,7858,3.0,1.9755857
5635,413,3848,3.0,3.079987
5636,447,5380,1.5,2.8639255
5637,390,1294,2.0,3.5002244
5638,492,2811,2.0,1.9955217
5639,438,4791,5.0,4.1679406
5640,351,7751,3.0,3.7892406
5641,367,1444,3.0,2.7604203
5642,371,507,4.0,5.0
5643,233,2757,4.0,2.514399
5644,609,7394,2.5,1.7489555
5645,418,7375,3.5,0.0
5646,121,6491,4.5,3.3627052
5647,273,3895,2.5,1.8358101
5648,304,2996,3.5,3.8510866
5649,72,8005,3.5,4.0250163
5650,231,6285,3.0,0.95837134
5651,252,925,5.0,2.9159665
5652,201,927,3.0,4.054138
5653,231,6726,4.5,2.9351673
5654,473,904,4.0,4.804758
5655,165,1283,4.5,3.6367311
5656,598,3126,2.5,2.1235607
5657,134,43,5.0,3.4153702
5658,19,483,5.0,3.5719845
5659,408,2512,5.0,4.5173674
5660,516,786,4.0,1.916063
5661,88,9594,2.0,0.0
5662,248,1274,3.0,4.253392
5663,228,202,5.0,3.4940398
5664,22,1335,3.5,2.4287553
5665,55,430,4.0,2.166886
5666,413,1290,4.0,4.8269486
5667,447,592,3.0,3.4348538
5668,216,1444,4.0,2.2155895
5669,333,3617,4.0,3.3081331
5670,27,1217,3.0,2.458794
5671,413,2466,3.0,3.2664144
5672,606,1559,5.0,0.23315382
5673,535,238,3.0,1.0319308
5674,56,2574,4.0,0.0
5675,304,9374,4.0,2.5548902
5676,82,2955,4.0,2.5216439
5677,288,819,3.5,3.188317
5678,88,5926,5.0,0.0
5679,381,315,4.5,4.4932156
5680,194,918,1.0,3.6414857
5681,418,6236,3.5,1.0132582
5682,121,5682,4.0,5.0
5683,609,7475,3.5,0.0
5684,542,3347,4.0,2.8877559
5685,103,2131,3.0,0.10152413
5686,110,8218,4.5,1.6224408
5687,509,156,0.5,0.8639183
5688,573,277,5.0,4.328426
5689,185,276,5.0,4.129574
5690,413,2514,4.0,3.7648
5691,587,307,4.0,4.7963247
5692,349,1072,4.0,2.7131922
5693,20,6693,3.5,2.2596729
5694,135,236,4.0,3.0081275
5695,599,1945,3.0,1.4176435
5696,579,3143,4.0,4.159771
5697,199,3746,4.0,2.95357
5698,413,9296,4.0,2.563283
5699,437,277,5.0,2.5628827
5700,287,7026,4.0,2.0529377
5701,165,5363,4.5,5.0
5702,488,956,4.0,0.48430347
5703,367,46,4.0,3.2909698
5704,426,3926,4.5,2.5653849
5705,168,534,3.0,2.4605675
5706,176,7198,4.0,2.8234153
5707,494,6288,4.5,3.9120624
5708,447,4474,4.0,2.4747026
5709,329,489,4.5,3.1316884
5710,75,6888,0.5,0.4084873
5711,90,2370,2.5,1.6329969
5712,291,5363,3.5,3.95621
5713,338,913,4.5,3.2495198
5714,300,461,4.5,2.9354799
5715,31,115,3.0,3.0975332
5716,272,216,3.0,2.9548895
5717,20,8004,2.0,2.8013172
5718,539,6204,4.0,2.6740956
5719,114,2248,5.0,3.940677
5720,202,2341,3.0,2.8965893
5721,110,5961,4.0,1.9673139
5722,13,163,3.0,1.9053085
5723,312,915,5.0,4.980815
5724,27,6517,4.0,3.667873
5725,231,4013,2.5,3.0830307
5726,157,4402,4.0,3.2403326
5727,198,505,2.0,3.1887105
5728,542,6993,4.0,3.1995711
5729,593,157,3.5,4.4527574
5730,20,4070,4.0,4.032623
5731,113,510,3.0,2.7726355
5732,5,126,3.0,3.4073036
5733,473,5021,3.5,0.0
5734,18,2578,3.0,2.9122257
5735,49,5151,1.0,2.229285
5736,367,792,3.0,1.9026682
5737,569,1290,3.0,4.2613664
5738,599,1826,1.5,2.4410343
5739,353,4239,2.5,2.5856013
5740,459,5363,4.5,2.954143
5741,15,599,4.0,3.5381904
5742,478,3450,3.0,2.846346
5743,201,474,5.0,5.0
5744,599,476,2.5,2.3670788
5745,80,43,3.0,2.8619773
5746,581,8528,3.5,4.1668453
5747,605,6343,2.5,1.1840627
5748,403,166,3.0,2.5255363
5749,571,897,5.0,5.0
5750,104,6058,3.5,3.4581122
5751,479,785,4.5,2.4032838
5752,551,1163,3.0,2.0953436
5753,350,6790,3.0,0.048399843
5754,248,1102,3.5,1.9262333
5755,309,1899,0.5,1.8441525
5756,367,902,4.0,2.4875417
5757,56,659,5.0,5.0
5758,468,1820,2.0,2.3023741
5759,413,1480,2.0,3.5281835
5760,248,3629,3.5,3.3569334
5761,366,1569,2.0,3.060699
5762,434,2035,3.5,3.3523743
5763,287,2306,4.0,3.096818
5764,598,1282,2.0,1.4744833
5765,312,1468,3.0,3.0729523
5766,203,7073,4.0,3.44279
5767,285,1705,3.5,3.5560126
5768,433,1153,4.0,1.7549436
5769,100,190,4.0,3.9836164
5770,18,0,4.0,1.8815275
5771,248,510,4.0,4.5092945
5772,413,5986,3.0,3.575587
5773,19,2066,4.5,3.7632785
5774,40,4070,1.0,2.8391
5775,540,9,4.0,3.9114225
5776,168,3002,4.5,3.6642003
5777,334,337,4.5,3.043096
5778,312,3065,1.0,2.2781422
5779,513,8674,2.0,2.646422
5780,560,337,3.5,3.4827027
5781,4,337,2.0,1.0248291
5782,595,1058,4.0,2.5767057
5783,473,3544,4.0,2.557343
5784,386,2362,4.0,3.2604315
5785,605,1037,4.0,3.3262792
5786,355,1916,4.0,3.0496721
5787,447,6520,3.5,4.3169565
5788,376,2714,4.0,0.17968488
5789,248,1562,3.5,3.0058813
5790,508,7612,2.0,1.9265519
5791,482,2028,3.0,1.7878451
5792,179,2224,4.5,2.2339063
5793,159,1064,1.0,1.0396467
5794,233,1543,5.0,3.525991
5795,364,8287,3.5,3.2451484
5796,452,3089,2.0,2.405593
5797,273,6469,2.0,1.976938
5798,88,5457,5.0,3.9862487
5799,364,3827,2.5,2.4172251
5800,427,337,2.0,3.0733175
5801,516,7730,1.0,0.46808672
5802,175,43,5.0,4.3326764
5803,202,7073,4.0,2.82644
5804,117,520,4.0,3.8535466
5805,524,8665,4.0,3.2998161
5806,598,5039,2.5,2.9956052
5807,425,7448,5.0,4.413205
5808,5,196,5.0,3.7355108
5809,560,2454,3.0,2.4196208
5810,90,2824,4.5,1.416088
5811,46,8993,1.0,0.56825286
5812,304,5,3.5,4.2772455
5813,285,1938,4.5,3.585712
5814,380,1332,3.5,2.8323987
5815,413,177,4.0,2.0434642
5816,390,2006,2.0,2.7476542
5817,134,20,3.0,3.5070045
5818,41,106,3.0,2.8877754
5819,473,1668,3.0,3.5917172
5820,110,6400,0.5,2.0995834
5821,447,2083,4.0,2.5183582
5822,478,2013,5.0,2.8405218
5823,297,8132,1.5,2.1481907
5824,413,314,5.0,3.549006
5825,39,191,4.0,4.7791796
5826,513,1234,2.0,2.7071996
5827,473,3613,3.5,3.600742
5828,448,1485,2.5,1.5158613
5829,297,7206,0.5,1.218998
5830,136,1468,3.5,2.2959168
5831,324,226,4.0,3.5448987
5832,166,897,4.5,3.24564
5833,211,6729,3.0,2.648892
5834,425,4070,5.0,5.0
5835,73,3136,4.0,4.6628075
5836,170,436,4.0,5.0
5837,408,2864,5.0,3.7422898
5838,551,1234,1.5,0.508908
5839,279,622,2.5,1.5909593
5840,50,6200,3.5,1.1306747
5841,503,4643,4.0,0.0
5842,73,949,4.5,4.4551144
5843,554,1885,3.0,2.1815507
5844,51,6572,5.0,2.089308
5845,232,314,5.0,3.7491305
5846,81,3226,4.5,3.5116026
5847,19,3834,4.0,1.3406954
5848,121,1403,4.5,5.0
5849,598,464,3.0,2.273422
5850,609,8241,3.0,2.6760995
5851,600,7168,4.0,1.9570563
5852,559,5895,3.5,3.7346535
5853,176,5150,4.0,2.713375
5854,579,2330,0.5,3.233541
5855,317,3490,4.0,2.8384411
5856,330,2696,2.0,0.38238454
5857,130,840,4.5,3.2791834
5858,479,339,2.5,2.3632865
5859,317,8865,4.0,2.1247687
5860,476,704,4.5,5.0
5861,270,6129,2.5,1.6795073
5862,67,5561,3.0,0.0
5863,273,627,4.0,3.1078944
5864,398,3633,4.5,4.219819
5865,143,364,3.0,1.4407287
5866,468,1921,5.0,3.4873204
5867,159,921,5.0,3.8599885
5868,161,30,4.0,3.4404254
5869,452,2433,4.0,1.5863166
5870,207,1525,4.0,2.511633
5871,209,8329,4.5,3.4986215
5872,3,3236,3.0,0.6485193
5873,67,276,2.5,1.6741213
5874,14,9279,3.5,0.6864189
5875,596,876,5.0,3.3362684
5876,41,2338,4.0,4.2995157
5877,291,1881,4.5,3.2880363
5878,279,6420,4.0,1.4649391
5879,473,3635,3.5,2.100914
5880,306,6090,0.5,2.4837694
5881,333,1431,3.5,2.2060726
5882,473,6027,4.0,3.189026
5883,343,1971,2.0,3.7856145
5884,413,5964,4.0,2.759716
5885,379,40,4.0,3.595478
5886,368,2030,3.5,1.5294728
5887,32,520,4.0,3.894894
5888,85,7167,4.5,0.0
5889,198,5294,4.5,4.0097136
5890,155,936,4.0,4.4683867
5891,287,913,4.0,4.9160786
5892,473,4467,3.5,0.10564638
5893,592,116,4.0,3.7847724
5894,291,8554,4.5,2.9639058
5895,386,2392,4.0,3.240161
5896,519,693,4.0,4.2564373
5897,201,1756,4.0,5.0
5898,426,4131,4.5,3.794365
5899,387,6469,5.0,3.251464
5900,609,9109,4.0,0.008125581
5901,287,2630,1.0,2.352855
5902,186,4402,4.0,4.3818474
5903,413,226,4.0,4.391612
5904,447,9235,1.5,1.1435223
5905,297,6712,2.5,2.331056
5906,447,8184,4.0,3.4421682
5907,307,792,3.0,3.2706082
5908,489,2224,3.5,2.0722475
5909,605,4565,4.5,3.7660043
5910,306,4398,2.0,0.07145095
5911,218,1871,2.5,3.4363217
5912,288,4702,4.0,0.17173344
5913,447,9323,2.0,0.0
5914,379,2324,4.0,5.0
5915,582,5217,2.0,3.5364177
5916,293,2726,1.0,0.17480363
5917,287,1283,3.5,3.7330272
5918,27,906,2.5,4.8291683
5919,304,32,3.0,4.4735947
5920,135,385,3.0,2.9273722
5921,488,901,4.0,2.8891544
5922,436,991,5.0,3.2342873
5923,561,938,5.0,3.6822944
5924,67,3867,4.5,3.989159
5925,317,828,4.0,2.9635851
5926,159,754,1.0,0.8184439
5927,487,3829,4.5,2.5131044
5928,20,598,4.0,0.55957294
5929,316,1437,2.0,4.429973
5930,297,6554,2.0,3.1500173
5931,473,2049,3.5,4.188218
5932,598,2915,2.0,2.6558182
5933,110,7637,3.0,3.1162705
5934,524,2670,3.5,3.66538
5935,598,275,3.0,3.2111914
5936,90,5158,3.5,3.5582194
5937,551,602,4.0,3.4725907
5938,394,276,3.0,2.0826566
5939,609,1360,3.0,4.0173182
5940,274,2477,5.0,1.6590371
5941,279,514,4.0,2.5260487
5942,102,3633,4.0,2.3320885
5943,143,97,4.5,0.74525404
5944,248,1271,3.5,2.234348
5945,293,1252,3.0,1.3932927
5946,331,6693,4.0,5.0
5947,496,945,5.0,5.0
5948,289,897,5.0,3.9456
5949,589,913,4.0,3.9411383
5950,598,3644,3.0,2.7369354
5951,602,105,4.0,2.733269
5952,352,157,5.0,2.866434
5953,18,1449,2.0,1.3613963
5954,159,1492,5.0,2.7500672
5955,572,6293,5.0,3.671085
5956,452,1180,5.0,4.601313
5957,23,7591,4.0,2.6519978
5958,297,4904,0.5,1.4514393
5959,359,1224,2.0,1.2757307
5960,509,6,1.0,0.7272624
5961,560,901,4.5,4.2996087
5962,21,6576,1.0,1.2493191
5963,413,5696,3.5,3.6699421
5964,479,3133,3.0,3.2629478
5965,124,6784,4.0,3.4988194
5966,607,6424,2.5,0.08411457
5967,579,508,4.0,5.0
5968,290,7022,4.0,4.4182997
5969,220,2785,4.0,4.043496
5970,599,2339,1.0,1.9789174
5971,605,2326,5.0,4.8396044
5972,13,340,4.0,3.118774
5973,265,1057,3.0,1.6825567
5974,566,9329,2.0,1.4357023
5975,110,7902,2.5,5.0
5976,330,9665,4.0,2.5600848
5977,404,3136,4.5,4.2431417
5978,447,4648,4.0,2.8039572
5979,90,974,3.0,3.0846422
5980,110,7241,3.5,2.679423
5981,40,6491,0.5,1.5951135
5982,264,1485,3.0,3.2564847
5983,447,7208,3.5,2.8072608
5984,578,325,4.0,4.6375566
5985,598,617,2.5,0.5526073
5986,134,1058,3.0,4.5934772
5987,598,3885,3.0,3.7048664
5988,447,1083,2.0,3.3048747
5989,452,2580,3.0,4.1997266
5990,80,287,4.0,2.6792676
5991,176,443,3.5,3.3347933
5992,413,2437,5.0,3.5915039
5993,524,862,4.5,3.8435721
5994,239,322,4.0,4.019909
5995,27,1644,3.5,2.9803574
5996,289,964,4.0,3.5468392
5997,323,2899,4.0,3.0148711
5998,586,815,4.0,4.920594
5999,248,8176,4.5,3.9138079
6000,333,5777,3.5,2.7030835
6001,380,5150,3.5,4.0162754
6002,447,9091,2.0,0.0
6003,410,333,4.0,3.266726
6004,41,2524,4.0,2.3391833
6005,598,409,2.5,2.8452659
6006,418,4402,3.5,4.684078
6007,287,2501,4.0,2.2133505
6008,609,4909,4.0,3.4772477
6009,201,1800,3.0,3.481461
6010,273,508,4.0,3.986764
6011,4,398,4.0,3.8063622
6012,572,1052,4.5,3.5794692
6013,273,1823,1.5,1.3789836
6014,468,827,5.0,3.749649
6015,88,6053,4.5,2.5368264
6016,431,3136,3.5,3.8523626
6017,253,5706,4.0,2.5885477
6018,279,4843,3.0,2.4015193
6019,473,3133,2.0,2.8510878
6020,317,7875,4.0,2.8469503
6021,473,4844,4.0,0.4382398
6022,220,135,4.5,3.881928
6023,159,1809,2.0,2.1013784
6024,118,7207,4.5,2.565805
6025,283,99,4.0,4.2653456
6026,598,8101,2.0,0.20348923
6027,61,8680,4.0,4.59603
6028,257,2224,5.0,5.0
6029,14,6613,3.5,3.067447
6030,579,938,3.5,1.7812397
6031,444,4786,3.5,3.6071186
6032,134,1380,4.0,2.804792
6033,609,8515,4.5,4.2692823
6034,222,512,3.5,2.8856301
6035,545,1907,2.0,2.8896239
6036,183,6712,3.0,2.727765
6037,176,1526,3.5,2.5624318
6038,384,418,4.0,2.2133527
6039,112,1540,4.0,3.27107
6040,447,8861,4.0,4.646978
6041,461,861,3.0,2.397936
6042,447,2756,2.0,3.7068226
6043,200,1186,5.0,2.9524624
6044,27,4648,3.0,1.7740858
6045,159,2192,4.0,4.7182236
6046,598,7690,3.5,0.09350605
6047,43,1128,5.0,4.019849
6048,312,1075,3.0,1.391998
6049,598,7886,3.5,0.0
6050,367,2347,3.0,4.0331235
6051,602,2029,4.0,2.9884365
6052,104,8306,4.0,0.1606755
6053,327,2353,4.5,4.8966923
6054,390,3171,5.0,2.243127
6055,461,9624,4.0,0.05126921
6056,413,135,4.0,3.7958908
6057,476,1319,3.0,2.518733
6058,488,8035,4.0,2.4322689
6059,156,968,4.0,4.0691967
6060,181,3397,4.5,1.4071128
6061,297,1439,4.0,1.4892113
6062,248,5298,4.0,3.0225286
6063,110,9464,2.5,1.5010974
6064,325,6993,4.0,3.2889757
6065,447,8268,3.0,3.670629
6066,473,2864,2.5,4.4753613
6067,360,4153,2.5,2.3479333
6068,481,2360,1.0,1.1835413
6069,73,6462,4.5,3.5008042
6070,198,2236,4.0,3.932302
6071,598,568,2.5,1.7263274
6072,327,5901,1.0,2.436013
6073,554,1726,2.0,2.3577013
6074,218,2670,4.5,1.8971869
6075,67,7099,2.5,0.0
6076,598,3121,2.0,3.1028528
6077,564,364,3.0,0.93876815
6078,560,2570,4.5,3.388524
6079,473,3987,4.0,3.5843415
6080,413,5379,3.0,3.7771018
6081,560,5724,3.0,4.2147326
6082,606,1008,3.0,2.652237
6083,289,796,5.0,4.486452
6084,390,979,5.0,3.3336678
6085,273,4936,2.0,2.4153628
6086,110,4,3.5,1.5933416
6087,598,61,2.5,2.2530692
6088,478,1444,5.0,4.0905457
6089,605,2395,4.0,1.9973054
6090,215,2977,1.0,2.568037
6091,545,828,1.0,3.106122
6092,121,217,4.5,5.0
6093,306,1403,3.0,3.9281986
6094,124,6984,5.0,1.8393009
6095,560,1486,3.5,0.77562654
6096,580,3563,4.5,2.4528131
6097,482,4422,3.0,3.1380236
6098,572,862,4.5,2.7876
6099,168,1177,4.5,3.6598077
6100,53,542,3.0,0.0
6101,181,1346,3.5,1.958154
6102,452,3135,4.0,3.7058594
6103,427,2802,2.0,2.4366226
6104,305,9273,2.5,0.0
6105,355,1996,5.0,4.416904
6106,40,4788,4.5,2.9088025
6107,202,2729,2.5,3.9017923
6108,418,6784,4.5,2.1882927
6109,174,6248,5.0,2.3672068
6110,94,2251,2.0,3.125344
6111,67,6204,4.5,2.9778838
6112,134,1170,2.0,2.3319507
6113,476,3289,5.0,0.0
6114,306,4605,1.0,0.0
6115,483,5253,4.0,4.811131
6116,130,613,4.0,3.2004576
6117,560,1056,4.5,4.145946
6118,593,925,4.0,3.341374
6119,213,59,3.0,2.2893038
6120,598,383,2.5,1.559265
6121,464,2739,4.0,5.0
6122,65,1475,3.5,3.1656232
6123,379,6065,4.0,2.7738066
6124,297,4755,2.0,3.3219333
6125,423,4321,4.5,2.4367192
6126,218,910,4.0,1.4849935
6127,293,363,1.0,1.044977
6128,158,7452,2.0,2.7583354
6129,50,4681,5.0,1.3110956
6130,351,2035,5.0,3.4504004
6131,599,3408,5.0,2.7557545
6132,273,629,3.5,1.6929469
6133,386,1408,4.0,2.5634375
6134,468,62,2.0,3.8054988
6135,366,3101,2.0,0.9457021
6136,550,257,3.5,1.698927
6137,596,945,5.0,4.979445
6138,609,8956,3.5,3.7416847
6139,18,2,3.0,2.5337334
6140,599,4135,2.5,3.564842
6141,598,4182,2.5,1.9759928
6142,67,140,3.0,2.9689379
6143,364,8459,2.5,0.6847885
6144,273,1978,2.5,2.5388432
6145,554,1553,3.0,1.0358438
6146,134,1813,3.0,2.32136
6147,367,2096,4.0,4.6650257
6148,598,1276,3.0,3.008291
6149,152,7591,3.5,1.9477626
6150,211,7750,3.5,2.7293003
6151,110,8303,2.5,2.1535254
6152,139,2394,5.0,2.910925
6153,67,1591,3.0,2.4128168
6154,181,661,4.0,4.122225
6155,567,5112,3.5,2.966504
6156,287,3136,4.5,3.251598
6157,110,9154,4.5,2.1963787
6158,181,3096,4.0,3.4722562
6159,104,314,3.5,3.7259839
6160,181,116,4.0,3.3741908
6161,457,506,4.0,5.0
6162,291,3740,4.0,4.8248167
6163,248,8767,4.5,3.088629
6164,320,546,3.0,3.756479
6165,199,4256,4.0,4.1525025
6166,18,1504,3.0,2.6521194
6167,607,3671,4.0,4.6148267
6168,236,895,4.5,2.7117481
6169,262,5245,3.5,3.573121
6170,493,507,5.0,4.068012
6171,599,1468,3.0,3.446349
6172,390,2670,1.0,4.139204
6173,446,395,4.0,4.3385916
6174,274,3826,4.0,3.841146
6175,502,2370,4.5,3.764457
6176,104,8704,5.0,2.9439242
6177,211,9239,4.0,1.4970088
6178,589,2704,3.5,2.3455896
6179,181,1182,2.5,1.7792469
6180,293,1590,1.0,1.6843321
6181,8,3074,1.0,0.0
6182,379,350,3.0,2.2051613
6183,379,1904,5.0,5.0
6184,83,691,3.0,4.8125625
6185,199,1486,4.0,4.7325544
6186,524,1063,2.5,1.6244218
6187,596,2100,5.0,4.5655317
6188,384,325,3.0,4.384745
6189,181,1223,4.5,3.038795
6190,248,6579,4.5,3.1302176
6191,505,6512,3.0,1.4196205
6192,88,7939,2.5,2.9622207
6193,419,322,4.5,3.739944
6194,231,6641,3.0,2.7322476
6195,44,899,4.0,4.2513437
6196,596,1497,3.0,3.8358855
6197,3,109,1.0,0.39943346
6198,336,162,5.0,1.4999881
6199,173,9,3.0,5.0
6200,482,2832,3.0,1.9617097
6201,101,436,4.0,4.0215445
6202,389,2144,2.5,4.108076
6203,44,212,2.0,2.4691026
6204,598,7833,1.5,1.6132163
6205,559,6312,4.0,2.1092649
6206,218,1502,4.5,4.5904512
6207,476,1134,2.0,2.828552
6208,40,4646,3.5,2.244594
6209,297,3209,1.5,1.2790059
6210,475,41,3.0,4.3060994
6211,409,698,5.0,3.7364652
6212,289,1701,4.0,3.423148
6213,164,899,5.0,4.2824383
6214,598,7083,4.0,2.8610475
6215,413,6196,3.0,1.4666437
6216,473,1267,4.5,5.0
6217,501,2592,5.0,3.2338147
6218,50,1844,4.0,3.1643722
6219,216,952,3.0,3.057043
6220,413,3403,2.0,1.9424348
6221,246,897,4.5,4.721133
6222,20,921,2.5,2.672017
6223,53,314,4.0,3.5280418
6224,273,0,4.0,5.0
6225,598,2021,2.5,3.0459728
6226,103,5293,3.5,0.6955461
6227,368,853,4.5,3.2583632
6228,434,3358,3.5,3.3935103
6229,2,696,0.5,0.99394214
6230,558,32,5.0,2.8039517
6231,330,4909,2.0,2.6985703
6232,259,2912,3.0,2.3891802
6233,566,8500,1.5,0.19666597
6234,606,2096,4.0,4.43188
6235,104,9370,5.0,0.0
6236,231,5217,5.0,3.158494
6237,595,9584,2.5,2.1108255
6238,607,2568,2.0,2.4116673
6239,518,6621,4.0,2.498343
6240,139,2173,4.0,3.7209654
6241,583,334,5.0,4.179594
6242,554,560,2.0,3.5612364
6243,447,976,3.0,2.964273
6244,458,5363,5.0,4.0167303
6245,55,133,3.0,2.986879
6246,437,1690,3.0,2.753008
6247,274,1852,4.0,2.7275383
6248,461,7644,4.0,2.411481
6249,605,808,3.5,2.495097
6250,551,957,3.5,0.60973275
6251,231,3740,3.5,4.2964697
6252,181,995,3.5,2.9958472
6253,253,4131,4.0,3.259173
6254,605,5693,5.0,3.2009077
6255,293,1497,3.0,0.8814583
6256,350,43,4.5,5.0
6257,11,315,3.5,2.918776
6258,114,1318,3.0,3.1456802
6259,231,5881,3.0,2.1071215
6260,386,1441,4.0,2.744925
6261,394,364,3.0,2.69836
6262,599,411,1.5,1.0431415
6263,417,7627,4.5,1.6046557
6264,218,6596,4.0,2.3162146
6265,122,3563,4.0,3.1954591
6266,379,6898,3.0,0.0
6267,609,581,3.5,4.0614867
6268,222,6416,3.0,1.8708436
6269,72,6993,5.0,4.5065384
6270,427,3829,3.0,2.3077314
6271,335,123,4.0,4.6286407
6272,533,6993,4.0,2.5928802
6273,138,7524,2.5,1.1373432
6274,214,1479,4.5,4.434203
6275,88,7623,4.0,0.0
6276,139,999,4.5,4.8820033
6277,291,3868,4.0,3.3084416
6278,350,6661,4.5,0.020581666
6279,554,1004,5.0,5.0
6280,598,1157,4.0,2.288747
6281,40,1575,2.0,1.2584306
6282,598,3346,3.0,2.4865437
6283,431,1978,4.0,2.471931
6284,280,5156,4.0,2.1393504
6285,18,688,3.0,2.795684
6286,17,1153,2.5,2.5494685
6287,231,2096,3.0,4.045508
6288,468,1577,4.0,3.331768
6289,600,904,5.0,2.389586
6290,50,3450,5.0,2.709303
6291,27,706,3.0,5.0
6292,65,1978,3.0,2.545476
6293,181,4604,3.5,3.5093136
6294,606,2102,4.0,2.9117565
6295,5,584,2.0,3.337589
6296,216,358,3.0,1.3710628
6297,378,307,4.0,3.4917767
6298,291,2037,4.0,4.1419744
6299,287,2273,3.0,2.0641618
6300,128,5880,3.5,3.1924047
6301,139,2407,4.0,2.2590332
6302,379,7363,5.0,1.7126123
6303,67,2855,3.5,2.652403
6304,181,932,4.5,4.043711
6305,305,5363,3.5,3.808805
6306,437,97,4.5,2.192663
6307,345,4597,4.0,0.87844265
6308,360,507,3.5,2.8209786
6309,73,1615,5.0,4.328478
6310,19,3915,0.5,2.4118614
6311,306,6205,2.0,1.0958467
6312,367,1208,3.0,2.5780563
6313,202,3189,4.0,3.9211318
6314,163,2540,5.0,1.7039012
6315,124,9363,4.0,2.3632758
6316,273,1319,3.5,1.8241343
6317,63,1796,4.0,4.188944
6318,44,2078,4.0,4.370288
6319,533,4418,4.0,3.3571672
6320,533,6930,4.0,3.879015
6321,197,275,5.0,3.6177897
6322,225,1163,1.5,3.537402
6323,221,7701,4.0,2.178537
6324,72,1882,3.0,4.7199306
6325,408,2026,4.0,1.7803895
6326,273,5290,2.0,2.489042
6327,521,989,4.5,5.0
6328,31,1051,3.0,3.3098638
6329,424,4131,4.5,4.7977724
6330,3,900,2.0,3.5290654
