,user,item,actual,predicted
29925,513,1004,4.5,4.4923487
29926,20,8663,3.5,3.4957619
29927,201,835,4.0,4.0094137
29928,442,97,4.5,4.4617386
29929,527,7448,1.5,1.5578005
29930,81,546,4.0,3.9815745
29931,139,314,4.0,3.9583926
29932,473,1989,3.5,3.4822311
29933,279,913,5.0,4.8870463
29934,239,339,3.0,3.036007
29935,413,6572,4.0,3.9612749
29936,148,418,3.0,3.0281062
29937,176,5692,3.0,2.990949
29938,599,976,4.0,4.0292926
29939,468,1057,4.0,4.0942645
29940,238,1430,3.5,3.5275426
29941,605,2489,3.5,3.5285525
29942,148,1054,1.0,1.0759413
29943,278,4496,3.0,3.7543612
29944,134,1670,3.0,2.9867914
29945,81,910,4.0,4.0417705
29946,583,512,5.0,4.927649
29947,199,325,3.5,3.4926505
29948,571,2248,2.0,2.156282
29949,435,308,4.0,3.9787765
29950,291,7154,3.0,3.076206
29951,595,7958,3.5,3.4549408
29952,18,2481,2.0,2.0139449
29953,62,0,5.0,4.924155
29954,443,315,4.0,4.0210743
29955,365,5156,4.5,4.4996767
29956,607,4355,4.5,4.4785156
29957,110,785,4.0,3.9727411
29958,580,8448,4.5,4.5151834
29959,461,8551,3.5,3.4504554
29960,340,8911,4.5,4.3854756
29961,273,3820,2.5,2.4211805
29962,598,1186,2.0,2.0257945
29963,559,4184,3.5,3.5173643
29964,0,1985,4.0,3.954072
29965,42,0,5.0,5.0097075
29966,42,138,5.0,5.048216
29967,566,546,2.5,2.5540643
29968,554,2983,3.0,3.0331664
29969,447,7994,1.5,1.4215084
29970,19,2476,3.5,3.5068636
29971,50,2824,3.5,3.549869
29972,563,314,3.0,3.05791
29973,393,325,3.0,3.0261283
29974,379,4020,4.0,3.9991198
29975,88,6322,3.5,3.5230298
29976,262,2034,2.0,1.9914426
29977,72,5363,4.0,4.0372415
29978,579,5403,0.5,0.5560361
29979,355,2650,5.0,5.011979
29980,287,1801,1.0,0.90392095
29981,461,4791,4.5,4.5361834
29982,605,6279,4.0,4.170207
29983,151,8532,4.5,4.469837
29984,516,1182,3.0,3.0219467
29985,338,8449,3.5,3.454432
29986,231,197,3.0,2.9627337
29987,248,6138,4.0,4.040694
29988,447,7610,1.5,1.666833
29989,386,6062,3.0,2.9508235
29990,69,934,4.0,4.0202312
29991,485,594,5.0,4.967457
29992,473,5733,4.5,4.532724
29993,427,118,2.5,2.5159762
29994,293,588,1.0,1.021821
29995,242,337,3.0,2.9575741
29996,287,1524,3.0,3.1193109
29997,413,1773,2.0,2.015519
29998,90,686,2.5,2.5229843
29999,431,2804,3.5,3.444181
30000,180,20,2.0,2.042795
30001,306,3715,4.0,3.988111
30002,426,3698,3.0,2.9891276
30003,598,4903,2.5,2.5658052
30004,413,1881,4.0,4.0015597
30005,566,1756,2.5,2.5193472
30006,286,1858,0.5,0.44814128
30007,461,1614,4.0,3.9189029
30008,50,1473,5.0,5.1350102
30009,18,2392,1.0,1.0049677
30010,609,7824,3.5,3.544185
30011,312,794,4.0,4.0886793
30012,5,514,4.0,4.0903006
30013,442,6911,4.0,3.9191272
30014,547,2670,4.0,3.9786382
30015,608,868,4.0,3.9855292
30016,248,7516,4.0,3.9963639
30017,444,3635,4.0,4.0299764
30018,231,4222,3.0,3.0509906
30019,273,2274,4.0,4.020439
30020,598,1329,3.0,2.96273
30021,447,9089,2.5,2.4644067
30022,598,599,4.0,4.0307913
30023,328,3162,0.5,0.48992586
30024,424,1497,3.5,3.5314429
30025,589,1978,2.5,2.4932847
30026,181,1839,3.5,3.496348
30027,90,438,1.0,0.9628474
30028,598,5627,3.0,2.9825776
30029,402,6819,4.5,4.4805956
30030,479,4070,3.5,3.532998
30031,248,8338,3.5,3.4561522
30032,63,1996,4.0,3.9992387
30033,602,144,2.0,1.9184241
30034,165,46,5.0,5.0232825
30035,110,7875,4.5,4.5675707
30036,238,5915,3.5,3.458026
30037,323,898,3.0,3.0837772
30038,67,1858,3.0,2.9645157
30039,113,9024,5.0,5.1835318
30040,159,2144,5.0,5.010032
30041,602,962,4.0,4.0642204
30042,279,6204,3.5,3.4776652
30043,509,5354,3.0,3.012905
30044,446,192,4.0,3.9511113
30045,453,2189,4.5,4.561918
30046,606,2832,3.0,3.0039883
30047,245,7937,4.5,4.5423565
30048,367,2869,3.0,3.054348
30049,413,3599,4.0,4.0367646
30050,3,692,5.0,5.0121655
30051,306,2589,3.5,3.4414055
30052,264,1048,3.0,2.8339686
30053,579,5659,4.0,4.001647
30054,316,2941,4.0,4.01135
30055,114,2670,5.0,4.982054
30056,609,856,3.5,3.5725594
30057,551,2037,3.5,3.4543087
30058,413,5713,4.0,4.0050683
30059,379,53,4.0,4.0617642
30060,600,7338,4.0,3.9696004
30061,572,4455,4.0,4.1430445
30062,40,1290,5.0,4.9526944
30063,181,1575,4.0,3.9457028
30064,494,4926,5.0,5.0028987
30065,176,6182,3.5,3.510542
30066,364,1062,2.0,2.021893
30067,304,6554,3.5,3.56059
30068,131,175,2.5,2.5038123
30069,226,8354,5.0,5.050433
30070,413,6994,4.0,3.9501374
30071,287,781,5.0,5.023787
30072,361,895,5.0,4.997187
30073,605,968,3.5,3.5183165
30074,61,6758,3.0,2.9842725
30075,14,9205,3.0,2.926763
30076,585,326,4.0,3.9719782
30077,273,302,4.5,4.4359803
30078,424,1978,3.0,3.0090652
30079,447,1809,3.0,2.9673178
30080,559,3191,4.0,3.9425547
30081,424,1170,4.0,3.9244542
30082,158,8287,2.0,1.7674681
30083,66,254,5.0,4.962338
30084,235,2013,5.0,5.03911
30085,479,2511,4.0,3.9032972
30086,185,1004,3.0,3.024461
30087,513,21,3.0,3.0113869
30088,386,1669,3.0,3.011945
30089,607,1311,0.5,0.5447698
30090,554,1749,4.0,3.8882484
30091,595,6659,5.0,4.9595256
30092,83,470,3.0,3.0152621
30093,516,8256,3.0,3.0291476
30094,419,4607,4.0,4.0083337
30095,93,20,3.0,2.9933717
30096,139,3133,5.0,4.96987
30097,598,8196,1.5,1.5786403
30098,104,9033,4.5,4.30317
30099,110,4155,2.5,2.5010614
30100,603,16,4.0,3.9963331
30101,312,2247,3.0,2.9740841
30102,239,42,3.0,2.9805002
30103,450,5,4.0,3.9993854
30104,243,474,4.0,3.9539196
30105,231,6451,3.0,2.970775
30106,273,1046,3.5,3.5954082
30107,367,2706,3.0,2.9799056
30108,562,8530,3.5,3.3928945
30109,478,1763,4.0,3.3608115
30110,605,5213,3.0,2.9894867
30111,541,3898,0.5,0.51911676
30112,20,3609,4.5,4.456025
30113,41,3006,4.0,3.9978042
30114,291,1548,4.5,4.495296
30115,386,616,2.5,2.5058508
30116,73,5480,5.0,4.913756
30117,413,9574,4.0,3.9886832
30118,228,18,3.0,3.008616
30119,306,5896,1.0,0.9408735
30120,67,8679,3.0,2.9989207
30121,427,483,4.0,4.0008006
30122,313,134,2.0,1.9249156
30123,508,6926,2.0,1.9265902
30124,527,3849,5.0,4.9005337
30125,297,1622,2.5,2.5047288
30126,21,5968,2.5,2.7269075
30127,248,8303,4.5,4.5447826
30128,474,1486,5.0,4.9758673
30129,532,6645,5.0,4.946072
30130,447,5101,0.5,0.62967443
30131,545,254,3.0,3.047581
30132,413,271,2.0,1.995459
30133,438,7338,4.0,3.9411108
30134,88,8577,4.0,3.9835374
30135,577,4715,1.5,1.6160692
30136,155,418,3.0,2.902845
30137,447,1392,3.0,3.0542655
30138,231,461,4.5,4.541798
30139,40,8435,3.5,3.7313898
30140,476,852,4.0,3.9358091
30141,267,1057,2.0,2.064938
30142,250,827,5.0,4.965871
30143,291,506,4.0,4.036887
30144,231,7330,3.5,3.528465
30145,558,320,3.0,3.0014145
30146,90,960,3.5,3.540402
30147,176,2328,1.0,1.0519404
30148,220,2331,5.0,5.027139
30149,604,2324,3.0,2.9653964
30150,602,2649,4.0,4.0659313
30151,27,5526,4.0,4.0078697
30152,605,1297,4.5,4.442188
30153,447,4789,3.5,3.4710603
30154,605,4033,4.0,4.179042
30155,355,3633,3.5,3.4801524
30156,593,5100,4.5,4.3700895
30157,390,208,4.0,3.9200766
30158,404,3002,3.5,3.5409799
30159,321,1,3.0,2.9533668
30160,17,5998,4.0,3.9766471
30161,289,1001,5.0,4.9347863
30162,121,3726,3.5,3.469264
30163,488,1499,3.5,3.3891773
30164,609,3867,3.5,3.538617
30165,413,1546,4.0,4.002377
30166,367,940,4.0,4.0646787
30167,598,2759,3.0,3.0886507
30168,598,888,3.0,3.0219216
30169,413,4619,4.0,4.0740013
30170,225,443,4.0,3.9616807
30171,155,1390,3.0,2.9506478
30172,598,2248,3.5,3.520163
30173,609,7752,3.5,3.540429
30174,231,4477,2.0,1.8578342
30175,386,5368,2.5,2.455246
30176,56,1090,3.0,2.9866354
30177,389,5664,3.0,3.1527581
30178,412,1733,5.0,4.9701676
30179,473,1149,3.0,3.033782
30180,398,4131,5.0,5.0037913
30181,409,2082,4.0,4.0782523
30182,287,986,4.0,4.063378
30183,604,65,3.0,2.9907646
30184,547,592,5.0,4.85016
30185,67,1345,4.0,3.931121
30186,554,2988,3.0,3.0401483
30187,433,253,3.0,3.0338373
30188,473,5833,4.0,3.895186
30189,216,1057,4.0,3.9784932
30190,481,1153,4.0,3.985258
30191,595,5613,4.0,3.8813407
30192,599,3726,1.5,1.4302979
30193,595,2955,4.0,4.043875
30194,27,6579,3.0,3.0685523
30195,479,6065,4.0,3.8781102
30196,379,649,4.0,4.0189533
30197,379,7719,4.0,4.048074
30198,63,2019,5.0,4.929221
30199,293,1562,3.0,3.0349052
30200,90,92,1.5,1.4954665
30201,386,508,3.0,2.9801598
30202,595,1157,3.5,3.5444262
30203,595,7752,3.5,3.525723
30204,447,8726,2.5,2.4709086
30205,583,337,5.0,4.962527
30206,14,6314,4.5,4.5023785
30207,43,116,3.0,2.974352
30208,376,32,4.0,3.9359694
30209,209,8433,5.0,4.959868
30210,262,658,3.0,2.9970236
30211,571,1668,4.0,4.012909
30212,126,1845,1.0,1.11971
30213,364,6204,2.5,2.47643
30214,121,922,5.0,4.999248
30215,582,6870,2.5,2.4298947
30216,114,2653,5.0,5.0756717
30217,607,5245,3.0,3.041482
30218,231,6441,3.0,3.0090024
30219,286,3557,4.5,4.532977
30220,8,899,5.0,5.042765
30221,599,888,0.5,0.49365973
30222,185,224,4.0,3.9487522
30223,554,1182,2.0,1.9968641
30224,312,1043,2.0,1.9639237
30225,212,6341,4.0,4.0126266
30226,219,6837,3.5,3.5938528
30227,88,1756,3.5,3.5193655
30228,447,2448,4.0,4.013954
30229,115,2044,5.0,4.955564
30230,468,706,5.0,4.9802747
30231,533,6313,4.0,3.9931047
30232,316,2992,4.0,4.0187697
30233,273,6677,3.5,3.4670684
30234,488,2856,0.5,0.580217
30235,289,1436,5.0,5.0047293
30236,65,922,4.5,4.429487
30237,468,1319,1.0,1.0322176
30238,32,1162,4.0,3.9858086
30239,199,1521,3.0,3.0468018
30240,0,1189,5.0,5.0225797
30241,379,7878,4.0,4.3809342
30242,478,356,4.0,4.001736
30243,479,1321,3.5,3.5034068
30244,474,7013,3.5,3.5573215
30245,62,4900,5.0,4.9909935
30246,262,2013,1.0,0.975382
30247,139,940,3.0,3.0145423
30248,115,1290,4.0,3.9737494
30249,598,3322,1.5,1.5036099
30250,607,594,3.0,3.012971
30251,384,862,4.0,3.973309
30252,14,6726,2.0,1.9950504
30253,274,2631,3.0,3.010511
30254,559,6480,4.0,3.9829698
30255,185,2391,5.0,5.024326
30256,488,3898,0.5,0.5530151
30257,542,7226,5.0,5.200155
30258,41,1718,4.0,4.1467624
30259,139,3202,5.0,5.024345
30260,274,2353,4.0,4.013611
30261,180,156,4.0,4.039894
30262,274,383,4.0,3.9855917
30263,103,4131,4.0,3.9345982
30264,479,2275,4.5,4.4623637
30265,473,4305,3.5,3.369095
30266,579,1186,3.5,3.5555136
30267,598,711,4.0,4.014897
30268,305,6758,3.5,3.5595691
30269,386,4614,3.5,3.577695
30270,297,4476,3.0,2.9947221
30271,356,1753,3.0,2.9902053
30272,372,153,1.0,1.0355194
30273,513,8234,3.0,2.9851406
30274,288,3198,4.5,4.520353
30275,599,3829,4.0,3.9046447
30276,426,3885,4.5,4.483961
30277,447,6900,3.5,3.5051298
30278,386,5222,2.5,2.5734587
30279,579,3970,4.0,4.0199957
30280,491,811,4.0,3.9791672
30281,18,1080,2.0,2.0356085
30282,216,2251,3.0,3.0148432
30283,381,1690,3.5,3.5805588
30284,386,4342,4.0,4.0160346
30285,595,8756,4.0,3.940901
30286,188,3633,4.0,3.982416
30287,116,507,4.0,3.8694935
30288,380,7338,4.0,3.9432063
30289,26,2576,4.0,4.0037036
30290,178,116,4.0,3.9906335
30291,19,788,3.0,3.0604944
30292,138,6517,2.5,2.5099325
30293,18,654,2.0,2.1305664
30294,356,5445,4.5,4.4863195
30295,533,6755,2.5,2.5530686
30296,476,690,4.0,3.9336367
30297,589,4882,2.5,2.5423732
30298,569,1066,3.0,3.018596
30299,291,2802,3.0,2.9264648
30300,370,8378,5.0,4.964923
30301,5,5,4.0,4.0488343
30302,20,1627,1.0,1.0640397
30303,473,512,5.0,4.9407187
30304,67,4798,2.0,2.0018613
30305,287,2817,3.0,2.944141
30306,231,2109,3.5,3.5587554
30307,18,1545,3.0,3.052809
30308,104,3211,4.0,4.036978
30309,79,3694,4.0,4.02977
30310,245,1297,3.0,2.9895217
30311,351,6314,3.5,3.537482
30312,427,3650,3.0,2.9296117
30313,103,599,5.0,4.905792
30314,273,396,2.0,2.0156806
30315,481,5363,5.0,5.027566
30316,605,691,4.0,4.0229154
30317,317,9094,2.5,2.4642582
30318,0,1430,5.0,5.000658
30319,371,0,3.0,3.050328
30320,131,2026,1.5,1.5313812
30321,158,6911,4.0,3.9287982
30322,554,888,3.0,2.9917867
30323,418,815,0.5,0.63098806
30324,605,3047,2.5,2.4994109
30325,447,1444,3.0,3.0227373
30326,473,1683,1.5,1.3782827
30327,41,1134,4.0,3.9685416
30328,61,5777,3.5,3.4422197
30329,176,1589,4.0,4.0075493
30330,540,483,3.0,3.0488782
30331,226,1266,4.0,4.149975
30332,361,1978,4.0,3.984929
30333,201,2709,3.0,3.0255797
30334,285,4900,5.0,5.004361
30335,201,975,4.0,4.0227103
30336,218,176,2.0,2.0477316
30337,280,1733,4.0,4.041444
30338,88,6819,2.5,2.5044744
30339,94,921,5.0,4.987325
30340,451,1180,5.0,4.9313927
30341,379,5927,3.0,3.0514245
30342,139,4069,2.5,2.5411646
30343,181,969,4.0,4.087186
30344,333,5938,4.0,4.0762806
30345,306,4191,2.0,2.0343037
30346,476,6997,4.5,4.457941
30347,386,3141,0.5,0.72073066
30348,554,2552,4.0,4.058767
30349,363,116,4.0,3.9603956
30350,572,4421,5.0,4.9896164
30351,386,3197,2.0,2.0477505
30352,273,5559,3.5,3.4260976
30353,499,1701,3.0,3.0396097
30354,189,4111,3.5,3.407158
30355,26,53,3.0,3.0167062
30356,305,9564,4.0,4.178018
30357,307,7001,4.0,3.943658
30358,124,4170,4.0,4.0225754
30359,41,2803,4.0,3.9298599
30360,533,1551,4.0,4.0108767
30361,176,6225,4.5,4.5077806
30362,591,138,3.0,3.0452926
30363,413,6676,2.0,2.0030189
30364,473,1596,4.0,4.0254703
30365,18,422,2.0,1.994094
30366,10,378,3.0,2.9972873
30367,248,1173,2.5,2.5158656
30368,380,7051,1.0,1.008006
30369,3,384,1.0,0.9603648
30370,44,1645,4.0,3.8850808
30371,61,3167,3.5,3.4190407
30372,63,2027,4.5,4.4719715
30373,230,938,4.0,4.122667
30374,355,2511,4.0,3.9610705
30375,603,5,3.0,3.064932
30376,134,2248,5.0,4.9605713
30377,47,1274,4.5,4.572729
30378,238,913,5.0,4.8896413
30379,598,7840,3.0,3.0518563
30380,67,7415,4.5,4.5187345
30381,413,4787,4.5,4.524931
30382,98,274,3.0,2.9814208
30383,110,2460,5.0,5.0227
30384,274,706,1.0,1.0536962
30385,327,1266,3.5,3.4552343
30386,95,1066,4.0,4.001259
30387,139,3834,3.0,3.0352995
30388,304,7483,5.0,4.92713
30389,255,3867,4.0,4.0182467
30390,297,7961,4.0,4.0365477
30391,203,254,4.5,4.4922237
30392,596,901,5.0,5.0383935
30393,542,2144,5.0,5.172503
30394,598,2191,3.0,3.007494
30395,589,2496,3.5,3.4210606
30396,431,5217,5.0,4.969061
30397,231,5734,1.5,1.4614317
30398,413,97,5.0,4.96978
30399,232,9629,3.5,3.4546273
30400,16,2941,4.5,4.466461
30401,447,8445,1.0,1.0601728
30402,136,709,3.5,3.4598212
30403,231,1526,3.0,2.946045
30404,266,897,5.0,5.059864
30405,563,7290,3.5,3.6657631
30406,413,6997,4.5,4.4945455
30407,166,0,3.5,3.5689096
30408,31,311,3.0,3.0200722
30409,94,1149,3.0,2.9658496
30410,386,3014,3.0,2.9920502
30411,304,4145,3.5,3.5054646
30412,225,1703,3.0,3.0310755
30413,476,4402,4.0,3.9775224
30414,489,1290,3.0,3.0699759
30415,56,656,2.0,1.988908
30416,199,3097,3.5,3.5296125
30417,33,4631,0.5,0.5308472
30418,198,3146,2.0,1.8528876
30419,168,3544,5.0,5.013303
30420,426,3851,1.5,1.3827752
30421,607,794,2.0,1.9816576
30422,371,1203,2.0,1.7382059
30423,90,1709,4.0,4.0026693
30424,416,913,3.5,3.515549
30425,67,1590,4.0,3.9301727
30426,61,6469,1.0,0.9754668
30427,50,3012,5.0,4.972464
30428,473,5363,4.0,4.0744977
30429,367,337,3.0,2.9586694
30430,297,6513,3.5,3.5070872
30431,88,7558,4.0,4.004364
30432,602,240,2.0,1.8993175
30433,390,385,1.0,0.9969041
30434,273,3466,2.5,2.533775
30435,558,95,3.0,2.9922543
30436,589,1163,3.0,3.0122728
30437,297,8166,3.0,2.9932208
30438,185,1054,5.0,5.042618
30439,524,1318,3.5,3.470562
30440,533,8102,3.5,3.5711434
30441,602,903,4.0,3.9183686
30442,88,6487,3.5,3.5355077
30443,229,6059,4.0,4.0610266
30444,516,7719,2.5,2.389912
30445,335,2353,4.0,3.9135542
30446,136,733,4.0,3.938308
30447,589,363,2.5,2.479776
30448,85,3609,4.5,4.4907036
30449,138,4892,1.0,1.0489085
30450,17,6848,3.5,3.5471191
30451,381,2006,3.5,3.5203605
30452,269,520,4.0,3.9893482
30453,65,1971,2.0,1.9854692
30454,182,1001,4.0,4.0456715
30455,482,1283,4.5,4.497733
30456,566,9051,2.5,2.5653405
30457,367,1805,3.0,2.984904
30458,410,444,2.0,1.9962997
30459,386,1885,2.5,2.5329556
30460,139,702,5.0,5.048344
30461,231,2775,3.5,3.5289507
30462,194,15,4.0,4.0242333
30463,417,906,4.5,4.4230847
30464,525,1004,3.5,3.4881535
30465,379,2155,4.0,3.9821599
30466,74,3868,2.0,2.11979
30467,267,323,2.0,2.0523314
30468,183,5298,3.0,3.028209
30469,63,1985,4.5,4.4128036
30470,598,6660,4.0,4.0529675
30471,572,6451,0.5,0.37878713
30472,124,6276,4.0,3.825922
30473,189,4354,3.5,3.470658
30474,605,1251,2.0,1.9502699
30475,151,7398,3.5,3.4891875
30476,521,2030,3.0,2.9676938
30477,186,594,1.5,1.4365808
30478,376,1423,2.5,2.4776993
30479,299,8449,5.0,4.974267
30480,263,1370,3.5,3.4089942
30481,194,2625,4.0,3.9787836
30482,598,2009,1.5,1.4477643
30483,545,2402,4.0,4.199156
30484,488,4683,1.0,0.9322684
30485,290,6755,5.0,5.092643
30486,413,2125,3.0,3.0434277
30487,367,2016,3.0,3.0482488
30488,599,1955,3.0,2.9540997
30489,329,1733,4.0,3.9854388
30490,605,323,4.0,4.0529857
30491,413,2610,4.0,3.965343
30492,327,694,1.0,1.0221508
30493,488,144,0.5,0.410882
30494,138,6332,1.5,1.4910953
30495,110,9667,4.5,4.5205045
30496,262,2994,4.0,3.9849625
30497,90,379,1.5,1.4752575
30498,386,832,4.0,4.0066333
30499,598,120,2.5,2.4920692
30500,58,1227,5.0,4.631182
30501,488,6910,4.5,4.5479856
30502,303,145,3.0,3.030604
30503,572,925,4.5,4.5385675
30504,329,504,3.5,3.4504886
30505,306,511,2.5,2.5076613
30506,433,123,5.0,5.067632
30507,502,7821,3.0,3.320537
30508,367,607,2.0,2.0055828
30509,234,191,3.0,3.0289946
30510,73,906,5.0,4.9775615
30511,553,266,5.0,5.0421543
30512,293,1128,2.0,2.046607
30513,155,992,3.0,3.0001683
30514,173,512,3.0,3.0096362
30515,248,1180,4.0,3.9653773
30516,201,1607,5.0,5.001549
30517,259,5724,3.0,2.9790206
30518,325,3617,4.0,3.9929852
30519,286,1544,0.5,0.49175417
30520,456,1794,4.0,3.992772
30521,500,615,5.0,4.99101
30522,331,7026,4.0,3.9848044
30523,239,275,4.0,3.9917133
30524,112,42,3.0,2.8625262
30525,249,3585,5.0,5.0969877
30526,385,99,4.0,4.031904
30527,464,2757,4.0,3.9296381
30528,605,1495,4.0,3.9978015
30529,289,1111,4.0,3.8912137
30530,311,3827,4.0,3.8596225
30531,297,7377,2.5,2.4959102
30532,199,4131,4.5,4.5115895
30533,532,6436,5.0,4.959445
30534,579,2400,4.0,3.961379
30535,194,1364,2.0,2.028985
30536,476,1292,0.5,0.48517662
30537,6,5370,2.5,2.5746117
30538,209,8673,3.5,3.4817035
30539,200,2044,1.0,0.95526314
30540,465,4858,4.0,4.0545297
30541,586,937,4.0,3.9999342
30542,311,1075,3.0,2.9379044
30543,132,486,3.0,2.9596157
30544,75,6022,4.5,4.421298
30545,473,4389,3.5,3.5959039
30546,599,311,3.5,3.5484443
30547,273,1486,3.0,3.0071685
30548,542,138,5.0,5.072219
30549,50,149,4.0,3.9836113
30550,513,4672,3.5,3.456032
30551,176,1004,3.5,3.567375
30552,479,2895,0.5,0.52798176
30553,559,5323,4.0,4.004141
30554,368,3136,4.5,4.512941
30555,579,2224,5.0,4.9903355
30556,189,4135,3.0,2.9764786
30557,562,6045,3.5,3.4965503
30558,368,1053,3.0,3.0535576
30559,386,6384,2.5,2.536205
30560,384,485,4.0,4.039788
30561,83,337,3.0,3.001119
30562,413,1774,2.0,1.969625
30563,589,1474,3.5,3.478629
30564,265,509,4.0,3.9186566
30565,18,954,4.0,4.0283327
30566,413,3944,3.5,3.5040154
30567,139,1242,2.0,2.0099378
30568,473,5379,4.0,3.9951825
30569,110,1479,2.0,2.0036798
30570,329,2979,4.5,4.4903884
30571,306,6130,2.0,1.9964962
30572,447,8059,2.5,2.513401
30573,65,98,4.5,4.4928656
30574,22,4596,3.5,3.5101106
30575,560,3557,5.0,5.023548
30576,273,2604,3.0,3.002193
30577,566,3557,3.5,3.5194287
30578,382,1839,3.0,3.1893237
30579,113,224,3.5,3.4792657
30580,413,2945,2.0,2.0078874
30581,602,1161,1.0,1.0658565
30582,17,6911,3.5,3.415524
30583,221,6298,4.5,4.4768715
30584,104,6411,4.0,4.0999246
30585,566,9629,4.0,4.0601487
30586,18,643,2.0,2.0180871
30587,313,576,3.0,3.0351393
30588,176,4792,3.0,2.9880717
30589,473,2038,0.5,0.55642223
30590,562,898,3.0,3.0540338
30591,593,4705,4.0,4.259877
30592,447,9193,0.5,0.49762928
30593,331,7772,3.5,3.5512054
30594,370,6556,5.0,5.1370344
30595,494,5255,2.5,2.4849682
30596,560,898,5.0,5.0888247
30597,473,900,3.0,2.9862874
30598,500,656,3.0,2.9746513
30599,609,4900,5.0,5.034885
30600,386,1636,4.0,4.049572
30601,589,3814,3.0,3.0541215
30602,363,621,4.0,4.0280185
30603,598,1135,2.0,1.9801837
30604,482,5227,4.0,4.045384
30605,605,4004,2.5,2.5445104
30606,486,2802,2.5,2.619179
30607,447,8454,1.5,1.5319395
30608,248,8551,4.0,4.0082455
30609,62,3162,2.5,2.4863632
30610,412,398,5.0,4.897264
30611,81,2438,3.5,3.4620068
30612,607,418,3.0,2.9714646
30613,482,7673,3.5,3.4489262
30614,386,4701,2.0,2.0284235
30615,96,2979,5.0,5.180859
30616,390,32,3.0,2.9638736
30617,455,622,4.0,4.0018873
30618,231,3212,4.0,3.8356872
30619,554,171,3.0,3.0388043
30620,427,5324,4.0,4.0508766
30621,5,444,3.0,2.9911227
30622,304,706,4.0,3.9870777
30623,458,2802,2.5,2.5426884
30624,566,8785,0.5,0.53036106
30625,595,6049,3.5,3.789979
30626,281,507,4.5,4.496326
30627,225,79,3.0,3.029463
30628,19,3794,0.5,0.5876702
30629,384,818,4.0,4.101054
30630,338,3633,3.5,3.519205
30631,371,1003,2.0,1.7758185
30632,508,7338,4.0,3.938876
30633,167,825,5.0,4.971421
30634,420,461,5.0,5.048093
30635,293,1753,4.0,4.1443157
30636,9,3981,3.0,2.9813035
30637,75,1374,3.5,3.4304643
30638,67,333,3.0,3.0296636
30639,593,627,0.5,0.46094027
30640,88,9065,5.0,4.96678
30641,332,706,2.0,1.9929738
30642,598,505,2.5,2.5086267
30643,483,6314,1.5,1.552861
30644,67,328,1.5,1.5674117
30645,131,957,3.0,3.0768945
30646,272,504,1.0,0.9247451
30647,593,4215,0.5,0.5943538
30648,379,6693,5.0,4.9383717
30649,247,8676,3.5,3.4979866
30650,201,311,4.0,4.045549
30651,248,8671,4.0,3.971755
30652,417,3868,2.0,2.0031042
30653,379,857,4.0,4.0726295
30654,566,8202,2.0,1.972936
30655,221,5834,4.0,4.0184617
30656,259,1733,4.0,3.9661064
30657,592,4421,1.0,0.95265865
30658,488,3609,3.5,3.426006
30659,273,1235,3.5,3.5069175
30660,216,1900,3.0,3.059256
30661,58,1429,5.0,4.9860473
30662,390,2284,3.0,3.0246425
30663,540,112,4.0,4.000162
30664,99,3785,3.5,3.5149245
30665,353,592,4.0,4.0400243
30666,43,2,3.0,2.89408
30667,176,707,5.0,5.038321
30668,44,2077,5.0,5.0596414
30669,509,5765,1.0,0.97567135
30670,266,1845,5.0,5.062605
30671,135,313,3.0,2.9688115
30672,554,741,3.0,3.0890403
30673,589,6310,4.0,3.9562058
30674,73,3644,3.5,3.5030842
30675,274,2492,5.0,5.073077
30676,473,1262,3.5,3.4324906
30677,488,509,4.0,3.9544342
30678,513,4791,3.0,2.9922843
30679,181,3641,2.0,1.9797045
30680,473,3312,2.0,1.9761531
30681,566,4900,5.0,4.980619
30682,231,6047,4.0,4.007168
30683,375,3868,5.0,5.041109
30684,273,1281,3.5,3.5390463
30685,413,4755,4.0,4.0034904
30686,2,30,0.5,0.49923095
30687,600,6225,3.5,3.5520694
30688,413,3014,3.0,2.991041
30689,143,506,4.5,4.567808
30690,297,613,3.5,3.496127
30691,327,6195,2.5,2.4030757
30692,139,4851,4.0,4.0436554
30693,75,6416,3.0,3.1067548
30694,598,1066,3.5,3.5618882
30695,79,999,4.0,3.9978776
30696,159,2082,5.0,5.0755734
30697,579,1733,4.0,3.958836
30698,560,6886,2.5,2.4645617
30699,287,224,5.0,4.972771
30700,306,785,4.0,3.982211
30701,231,968,3.0,3.0212035
30702,479,4594,1.0,1.085768
30703,468,2140,3.0,3.0348065
30704,325,4844,4.0,4.034018
30705,389,1703,5.0,5.0842667
30706,238,4931,4.5,4.488472
30707,554,1922,3.0,3.0100114
30708,306,6443,4.0,4.009491
30709,409,2785,5.0,5.0112066
30710,287,565,3.0,2.959974
30711,521,2542,4.0,4.0404005
30712,247,1575,4.0,3.9791198
30713,482,28,5.0,4.996299
30714,461,7659,4.5,4.551407
30715,88,7799,5.0,4.959891
30716,200,2030,4.0,3.8763971
30717,508,7590,3.5,3.4613924
30718,50,772,0.5,0.5015978
30719,198,686,3.0,3.0393891
30720,181,3953,4.0,3.9999995
30721,425,6596,2.5,2.3788636
30722,136,97,4.0,3.9400141
30723,18,1055,1.0,0.9416076
30724,267,1444,2.0,1.9757754
30725,479,6045,4.0,3.9682696
30726,598,359,1.5,1.5051947
30727,473,2955,4.0,3.937722
