,user,item,actual,predicted
41778,599,3472,0.5,0.5891993
41779,447,2217,4.5,4.287815
41780,65,2505,3.5,3.3339093
41781,598,1961,2.0,2.2995749
41782,110,9256,4.5,4.5852847
41783,181,694,5.0,4.7332935
41784,571,2288,5.0,4.9240575
41785,447,9197,3.0,3.21012
41786,413,2220,4.0,3.966861
41787,447,3666,3.0,2.6657841
41788,479,504,4.0,3.766337
41789,317,7306,4.5,4.308118
41790,211,9655,4.0,4.1434546
41791,456,2030,4.0,4.0668454
41792,134,3633,5.0,5.051348
41793,554,370,3.0,3.2094326
41794,297,706,4.0,4.096194
41795,541,2775,2.5,2.4269762
41796,110,9659,3.5,3.6611948
41797,331,3167,3.5,3.1203742
41798,461,4713,3.0,3.155789
41799,0,1542,5.0,4.995097
41800,289,1021,4.0,3.9793422
41801,139,1145,5.0,4.753026
41802,279,2021,4.0,4.194466
41803,297,920,3.5,3.311887
41804,367,901,5.0,5.0660825
41805,268,4,3.0,2.7143686
41806,265,1317,1.0,1.2834685
41807,300,16,4.0,3.8261406
41808,521,6596,4.5,4.46493
41809,593,594,4.0,4.0844893
41810,159,3880,1.5,1.3947992
41811,139,1075,3.0,3.2170115
41812,317,920,3.5,3.190101
41813,329,2637,3.5,3.4947262
41814,560,9415,4.0,4.168376
41815,533,176,4.0,3.926289
41816,139,4355,5.0,4.936094
41817,293,905,5.0,4.718578
41818,218,6737,3.5,3.3774297
41819,559,5719,3.0,3.0721052
41820,181,622,2.0,2.3569503
41821,364,8931,3.5,3.463851
41822,447,7307,3.0,2.805294
41823,348,334,5.0,5.1246634
41824,67,3162,5.0,4.786296
41825,297,6739,0.5,0.52142686
41826,187,962,4.0,3.98594
41827,426,3821,4.0,3.9211962
41828,360,3086,3.0,3.0341876
41829,596,1488,4.0,4.6275043
41830,67,6797,3.0,3.2641559
41831,167,4844,5.0,4.916053
41832,20,8426,3.5,3.5843973
41833,177,3454,2.5,2.5050182
41834,562,6932,3.5,3.6659362
41835,308,974,4.0,4.1892366
41836,22,4736,3.0,3.0771275
41837,273,6239,1.5,1.7739478
41838,598,3512,2.5,2.4139006
41839,544,6881,2.0,1.9411688
41840,0,788,5.0,4.895901
41841,451,1153,5.0,4.8206234
41842,551,2077,4.0,3.9978118
41843,139,505,3.5,3.5436318
41844,67,2194,4.0,4.296341
41845,190,271,1.0,1.0404384
41846,366,2802,5.0,4.76068
41847,180,335,3.0,2.893434
41848,383,2013,4.0,3.9790268
41849,352,1,4.0,3.8401318
41850,317,9086,4.5,4.658349
41851,589,823,4.0,3.832847
41852,478,1505,1.0,1.2643242
41853,44,957,3.0,3.7631798
41854,345,418,2.5,2.209974
41855,81,263,3.0,3.194296
41856,589,157,2.5,2.520235
41857,554,778,3.0,2.9354508
41858,413,3676,4.0,2.7422166
41859,488,2884,3.5,3.5101693
41860,413,4125,2.5,2.5775154
41861,579,2843,2.5,2.4080086
41862,306,1101,0.5,0.4754017
41863,67,1959,1.5,1.2385776
41864,379,648,2.0,2.1507227
41865,424,3569,3.5,3.4843466
41866,383,2044,3.0,2.5065074
41867,287,1911,1.0,1.2735114
41868,524,4631,2.5,2.6881995
41869,248,7288,3.0,2.9724886
41870,19,276,3.5,3.581994
41871,579,5178,1.5,1.4941021
41872,273,1487,3.5,3.6221275
41873,218,986,3.5,3.433281
41874,131,5323,2.0,2.1232166
41875,474,5159,4.5,4.505062
41876,584,2882,4.0,4.0113215
41877,559,902,4.0,4.280714
41878,597,3609,4.0,4.002417
41879,104,2027,4.0,3.7740948
41880,508,6866,3.0,2.8287942
41881,220,5833,3.0,2.9794834
41882,67,792,2.0,1.8509027
41883,366,1796,4.0,3.9774394
41884,494,1502,4.5,4.8125353
41885,118,8045,4.0,3.7633078
41886,371,10,4.0,3.9399958
41887,551,2,1.0,0.9688792
41888,216,2155,3.0,3.0609453
41889,5,206,3.0,2.5412002
41890,384,793,3.0,2.8240812
41891,521,920,4.0,3.918858
41892,390,2028,2.0,1.929857
41893,606,1938,5.0,4.680804
41894,476,1502,4.0,4.0140104
41895,461,15,3.5,3.306312
41896,554,1802,3.0,3.093977
41897,56,1476,3.0,3.0665936
41898,503,2654,4.0,4.0626197
41899,208,1938,5.0,4.9632263
41900,431,7571,4.0,4.008992
41901,119,224,5.0,4.839671
41902,103,1939,5.0,4.632853
41903,314,2149,2.0,2.0354125
41904,112,2645,5.0,4.9454904
41905,170,629,5.0,5.33301
41906,579,4309,3.0,3.0606272
41907,239,192,4.0,4.086496
41908,297,4607,4.0,3.9792728
41909,94,3036,4.0,4.4667606
41910,605,5675,4.5,4.8516526
41911,215,695,4.0,3.7775931
41912,598,244,2.0,2.1676626
41913,473,3986,3.5,3.1851172
41914,241,295,3.0,2.7680748
41915,293,2013,1.0,1.3451457
41916,18,2353,2.0,2.078486
41917,209,9111,5.0,5.1710467
41918,42,145,3.0,2.7643406
41919,186,3827,2.0,1.8777096
41920,90,1601,2.0,2.2438583
41921,599,513,2.5,2.6092865
41922,316,5834,3.0,3.07979
41923,40,6739,3.0,3.3529332
41924,379,3880,4.0,3.8907804
41925,581,6045,4.5,4.4621334
41926,49,908,4.5,4.1339383
41927,430,933,4.0,3.9358993
41928,65,2631,4.5,4.536002
41929,110,6164,2.5,2.1848311
41930,312,2567,1.0,0.9765735
41931,579,2077,4.5,4.534879
41932,482,2098,3.5,3.4263024
41933,182,334,5.0,4.93727
41934,248,2028,3.0,3.013835
41935,0,938,5.0,5.048624
41936,274,3868,4.0,4.1067796
41937,264,1430,5.0,4.9831233
41938,124,4522,3.0,3.3135657
41939,67,4440,3.0,3.243493
41940,85,5901,4.0,4.013323
41941,481,3909,0.5,0.28314865
41942,324,2552,3.0,3.0024762
41943,526,3758,5.0,5.1067085
41944,503,2601,4.5,4.7915983
41945,541,4354,4.5,4.266673
41946,447,5802,2.0,1.6649212
41947,522,8202,5.0,5.007683
41948,286,1234,0.5,0.5137583
41949,67,3352,2.5,2.246528
41950,305,4402,2.0,1.9671502
41951,181,898,3.5,3.6511204
41952,231,6892,4.0,4.107024
41953,50,1274,3.0,3.125734
41954,211,5856,4.0,3.9124365
41955,423,7026,3.5,3.3184814
41956,589,2697,3.0,2.7865767
41957,338,940,3.5,3.6026692
41958,561,6641,4.5,4.4119825
41959,447,5905,2.0,2.190589
41960,281,2439,4.0,3.9798043
41961,606,587,4.0,3.890165
41962,23,275,3.5,3.3552182
41963,604,7008,3.5,3.4610844
41964,273,2037,3.5,3.5022385
41965,167,908,5.0,5.0866227
41966,524,2940,2.0,1.9183878
41967,297,1274,2.0,1.9669207
41968,198,602,5.0,4.8429265
41969,305,8358,3.0,2.8724873
41970,524,7827,4.0,4.037285
41971,248,6868,4.0,3.9741595
41972,238,910,5.0,5.3421254
41973,283,216,4.0,4.0462914
41974,83,895,4.0,3.9045253
41975,293,779,1.0,1.1949735
41976,413,4892,4.0,4.102692
41977,367,2596,3.0,3.016249
41978,380,1157,2.0,2.2990108
41979,283,379,4.0,4.006386
41980,274,1373,5.0,5.1434035
41981,199,3633,4.0,4.3246393
41982,476,4280,3.0,2.882072
41983,287,1219,3.0,2.8838036
41984,488,337,3.5,3.562759
41985,67,906,3.0,2.9457617
41986,413,3801,4.0,3.7689216
41987,82,322,3.5,3.4572248
41988,379,9649,4.0,3.6001024
41989,403,228,3.0,2.8137152
41990,96,3851,3.0,3.0440505
41991,273,3462,3.0,2.9622042
41992,150,658,4.0,3.685038
41993,598,595,1.5,1.6633973
41994,293,303,4.0,3.8000715
41995,437,3567,2.5,2.4760466
41996,447,8023,1.5,2.095927
41997,559,6011,3.0,3.0232596
41998,525,613,4.0,4.0898657
41999,49,976,3.5,3.6381123
42000,609,6126,2.0,2.1281738
42001,336,242,4.0,3.406843
42002,506,418,4.0,4.119082
42003,221,1585,2.5,2.5057437
42004,274,1403,2.0,1.7659416
42005,109,2077,3.0,3.3578978
42006,595,799,4.0,3.83262
42007,607,1306,4.0,3.7519546
42008,602,885,4.0,4.159487
42009,424,1544,2.5,2.340115
42010,102,702,4.5,4.3937807
42011,181,337,3.0,3.1071439
42012,313,506,3.0,3.2726283
42013,17,9445,4.0,3.8006546
42014,3,3012,5.0,4.690496
42015,581,5156,4.5,4.415448
42016,216,1056,3.0,3.0378256
42017,413,1536,3.0,2.9695017
42018,589,4787,3.0,2.9077935
42019,413,789,4.0,4.043831
42020,63,2076,5.0,4.709123
42021,248,5537,2.5,2.3892558
42022,297,6227,1.0,0.7227565
42023,588,510,5.0,4.881319
42024,257,461,4.0,3.8643732
42025,102,7757,3.5,3.381446
42026,578,44,4.0,3.9250853
42027,114,2824,4.0,3.8548362
42028,559,1575,4.0,3.9832227
42029,327,902,2.5,2.4575756
42030,224,914,4.0,4.0723553
42031,297,5303,0.5,0.55764973
42032,366,1492,5.0,4.9170437
42033,560,2246,4.0,3.783996
42034,65,1603,4.5,4.699601
42035,18,714,4.0,4.159767
42036,50,5955,3.5,3.3246083
42037,508,7958,4.5,4.814459
42038,187,2590,5.0,4.876959
42039,21,6632,1.0,1.0366262
42040,599,2370,3.0,2.8407278
42041,431,533,4.0,3.975876
42042,488,5997,3.5,3.2857242
42043,201,883,4.0,3.7304873
42044,379,8636,3.0,2.9900084
42045,413,5922,3.0,3.2784348
42046,364,7355,1.5,1.5997057
42047,77,1858,1.0,1.0901965
42048,380,176,1.5,1.3370978
42049,6,3569,4.0,3.9983346
42050,560,6436,2.5,2.5772982
42051,90,3609,3.5,3.953052
42052,433,507,4.5,4.2452335
42053,67,6210,4.0,3.8138409
42054,151,1733,5.0,5.190284
42055,379,4256,4.0,3.6478233
42056,297,92,3.5,3.5617065
42057,2,565,0.5,0.5322898
42058,225,618,2.0,1.860064
42059,381,2708,3.5,3.3770988
42060,473,5293,2.5,2.4577045
42061,605,1030,3.5,3.67112
42062,176,131,3.0,3.1896505
42063,165,2657,2.5,3.8923893
42064,4,512,5.0,5.1556387
42065,283,237,3.0,2.9748626
42066,133,176,4.0,3.9564846
42067,524,1596,3.5,3.3765173
42068,524,8678,3.5,3.4495401
42069,364,8617,5.0,4.9645095
42070,447,5972,4.5,4.556761
42071,230,510,4.0,4.0851336
42072,134,1502,4.0,4.2070465
42073,402,6805,2.0,2.1673732
42074,238,1660,4.5,4.311101
42075,451,1291,4.0,3.927388
42076,166,4354,3.5,3.8062963
42077,473,1011,2.0,1.7934248
42078,433,898,4.0,3.9605546
42079,168,3635,4.5,4.420448
42080,165,910,5.0,5.096806
42081,297,899,4.5,4.3530283
42082,131,5673,3.0,3.210131
42083,110,2224,5.0,4.3919387
42084,474,1043,5.0,4.7867804
42085,526,1455,2.0,1.9946563
42086,131,944,3.5,3.6239614
42087,304,1,3.5,3.5572796
42088,338,7437,4.0,3.9279907
42089,273,285,3.5,3.151159
42090,598,35,3.0,3.2234085
42091,165,506,5.0,4.819757
42092,87,1865,3.5,3.697477
42093,139,827,3.0,3.2142353
42094,607,2190,4.0,3.795374
42095,345,1035,4.0,3.7839515
42096,41,2432,2.0,1.7965746
42097,596,1819,4.0,3.9406078
42098,168,2650,4.5,4.1391745
42099,325,7419,5.0,4.669957
42100,57,395,3.0,3.133105
42101,380,4755,3.0,2.991872
42102,390,919,5.0,4.937947
42103,73,1378,5.0,4.659903
42104,593,44,4.5,4.5719705
42105,366,999,5.0,4.997421
42106,297,4342,3.0,2.9590743
42107,379,5801,3.0,2.7678173
42108,559,3849,4.0,3.833119
42109,297,1643,3.0,3.09184
42110,0,2076,5.0,5.145056
42111,325,3633,4.0,3.96611
42112,413,4438,2.5,2.2949252
42113,353,3212,4.0,3.9923978
42114,609,1496,3.5,3.5018156
42115,524,8005,4.0,4.051816
42116,601,13,5.0,5.05669
42117,308,823,3.0,2.9276772
42118,254,506,2.0,2.056536
42119,516,789,4.0,4.1153746
42120,479,398,3.5,3.499612
42121,306,4376,1.0,0.97351354
42122,346,276,4.0,3.884102
42123,4,0,4.0,4.0869412
42124,482,4631,1.5,1.568975
42125,297,1772,3.5,3.4823022
42126,569,1058,3.0,3.0048137
42127,131,44,3.0,3.051353
42128,476,645,3.0,2.9797795
42129,142,3282,5.0,5.0527506
42130,443,260,3.0,2.7398582
42131,298,2832,4.0,4.2914305
42132,602,1733,3.0,3.4974747
42133,608,871,4.0,3.840656
42134,198,1902,3.0,2.9289064
42135,609,7172,0.5,0.088630185
42136,462,4159,3.0,2.9268064
42137,413,4144,2.5,2.8812277
42138,317,1047,4.0,3.8590963
42139,289,735,5.0,4.7311583
42140,3,326,4.0,3.720589
42141,366,1644,4.0,4.187337
42142,511,504,3.0,2.9902635
42143,375,1857,3.5,3.637477
42144,589,512,4.5,4.119526
42145,413,4341,3.0,2.8700855
42146,72,7675,4.0,3.8441365
42147,413,1372,3.0,3.0381396
42148,221,8209,2.0,2.0394785
42149,473,4626,3.5,3.1686435
42150,598,926,3.0,2.947074
42151,559,6293,4.0,3.8576078
42152,112,1592,5.0,5.0956373
42153,364,9293,2.5,2.7338321
42154,349,333,2.0,1.781673
42155,110,3005,3.5,3.0905037
42156,481,794,3.5,3.1679296
42157,524,7244,2.5,2.567484
42158,100,1958,2.0,1.8640661
42159,124,7922,4.5,4.2661085
42160,483,5922,4.0,4.3860054
42161,607,2601,4.5,4.1928196
42162,219,2729,4.5,4.7267313
42163,63,3136,4.5,4.107939
42164,510,8676,4.0,3.689176
42165,560,378,2.5,2.2964058
42166,291,2389,1.0,0.99203527
42167,379,398,4.0,4.104479
42168,85,508,4.0,3.5628572
42169,533,7047,2.0,2.0359488
42170,599,2070,3.5,3.8530004
42171,413,2081,3.0,2.9000587
42172,211,7439,4.0,4.1151795
42173,273,3700,4.0,4.13917
42174,3,808,3.0,2.6167092
42175,554,2194,4.0,4.1230392
42176,436,908,5.0,4.9392915
42177,345,278,2.5,2.5624022
42178,304,8481,4.0,4.026299
42179,431,3563,4.0,4.205768
42180,599,899,4.0,3.99017
42181,554,1021,3.0,3.009005
42182,41,376,3.0,3.1054282
42183,557,3793,3.0,2.9458473
42184,173,461,3.0,2.8016467
42185,525,4787,4.5,4.405339
42186,598,5886,2.5,2.5075517
42187,297,7088,0.5,0.48775238
42188,189,5156,5.0,4.89034
42189,541,1916,3.5,3.4962838
42190,39,42,4.0,3.885518
42191,151,6887,3.5,3.6260881
42192,103,4914,3.5,3.5557654
42193,461,3104,4.0,3.7881646
42194,571,921,5.0,4.9133134
42195,605,2266,4.0,3.7791028
42196,20,1915,4.0,3.9557207
42197,330,4135,4.5,3.9033904
42198,101,144,3.0,3.1092863
42199,379,4168,1.0,0.7422513
42200,327,968,4.0,3.912665
42201,607,1075,4.0,3.8797429
42202,461,6313,4.0,3.9479494
42203,273,4133,3.5,3.3569229
42204,341,1329,3.0,3.0705605
42205,102,1978,3.5,3.3516808
42206,599,1882,4.5,4.343774
42207,437,6037,4.5,4.428042
42208,274,913,5.0,5.0391607
42209,248,7352,3.5,3.4586186
42210,297,7135,1.0,1.1004802
42211,468,257,5.0,4.830601
42212,380,6045,4.0,3.8910382
42213,353,2836,3.5,3.4880044
42214,218,4607,4.5,4.3753786
42215,560,1446,2.5,2.4605978
42216,523,68,2.0,1.9458869
42217,67,607,3.0,2.8371167
42218,602,337,2.0,2.5498545
42219,372,413,5.0,5.2322116
42220,333,6046,3.5,3.019861
42221,28,1421,4.5,4.53446
42222,231,43,4.5,4.778752
42223,496,686,3.0,2.996568
42224,596,965,5.0,4.993297
42225,148,901,3.0,3.2170694
42226,569,818,4.0,4.011667
42227,596,1984,4.0,3.7190356
42228,296,123,3.0,2.8809988
42229,407,8671,5.0,4.5164905
42230,50,1636,5.0,5.138043
42231,360,436,3.0,3.016555
42232,248,3774,4.0,3.835744
42233,447,8743,3.0,3.0216177
42234,20,1485,5.0,4.911633
42235,364,7147,2.0,2.3067355
42236,317,384,4.5,4.595257
42237,413,3574,4.0,4.0580606
42238,379,4345,4.0,3.8001523
42239,494,3409,4.0,4.2859287
42240,296,648,1.0,0.8174001
42241,18,1379,2.0,1.8471324
42242,104,5920,3.0,2.8905897
42243,569,925,3.0,3.097281
42244,31,409,3.0,2.9457426
42245,407,989,5.0,5.1791363
42246,73,4159,5.0,4.8913364
42247,5,294,3.0,3.0687113
42248,374,1188,3.5,3.3560581
42249,522,322,5.0,4.8218403
42250,607,3460,2.5,2.05997
42251,176,1585,5.0,5.1886897
42252,386,4690,4.0,3.9570127
42253,607,1397,3.5,3.5238004
42254,524,6470,4.0,4.1133614
42255,409,2615,5.0,4.9856396
42256,479,5995,2.0,2.4738293
42257,338,4054,4.0,3.653902
42258,595,8021,4.0,3.8467722
42259,598,309,2.5,2.9132903
42260,273,6752,3.5,3.5717907
42261,437,5245,4.0,3.844543
42262,508,6927,3.5,3.520076
42263,231,780,2.5,2.43744
42264,266,2970,4.0,4.0017114
42265,518,5895,3.5,3.3986633
42266,413,3782,3.0,2.6097217
42267,413,1136,3.0,3.058176
42268,65,1575,3.0,3.239695
42269,333,6329,2.5,2.6758199
42270,488,6188,3.5,3.2103739
42271,9,6869,3.5,3.7068772
42272,331,0,4.0,3.6392064
42273,245,5673,3.5,3.6124175
42274,238,22,3.5,3.609476
42275,516,778,2.0,1.7669504
42276,368,1054,4.0,3.5579882
42277,473,2770,2.5,2.5913498
42278,584,2389,4.0,3.5307157
42279,186,6276,0.5,0.50646394
42280,598,10,2.5,2.1025784
42281,308,714,4.0,3.8375542
42282,379,7935,2.0,1.9731617
42283,598,8159,3.0,2.9321136
42284,413,1793,3.0,2.8612757
42285,488,2997,3.0,3.0212338
42286,473,5251,4.0,4.2213006
42287,67,4328,4.5,4.3168955
42288,37,300,3.0,2.9411912
42289,216,307,4.0,3.8401444
42290,63,2578,3.5,3.5882473
42291,67,2476,3.5,3.4870527
42292,139,32,4.0,4.050762
42293,598,3647,3.0,3.0161831
42294,599,1822,3.5,3.6615858
42295,223,1502,5.0,4.891085
42296,178,32,5.0,4.948896
42297,607,2353,2.5,2.669905
42298,209,6042,4.0,3.9735882
42299,605,5270,3.0,2.9535456
42300,356,3332,2.5,2.7411816
42301,605,3712,4.5,4.3055043
42302,267,1352,3.0,2.975526
42303,128,2192,4.0,3.9577515
42304,316,7289,3.0,3.004152
42305,447,9388,2.5,3.096919
42306,433,4170,5.0,4.948718
42307,605,2988,4.0,3.9987054
42308,231,6075,3.0,2.5505295
42309,424,507,3.5,3.4393573
42310,607,1130,3.0,3.0767102
42311,473,3511,3.5,2.8894362
42312,513,1460,2.0,2.3593132
42313,605,2158,3.0,2.8605356
42314,134,334,4.0,3.923623
42315,264,1827,3.0,2.9372535
42316,572,2353,5.0,5.094053
42317,533,513,4.0,3.9964995
42318,96,2966,4.0,4.2572474
42319,279,6911,3.5,3.5904107
42320,56,902,5.0,5.105089
42321,474,509,5.0,4.4601297
42322,14,43,3.5,3.3642688
42323,181,2706,4.0,4.0886297
42324,386,2610,3.5,3.3123446
42325,56,1266,4.0,3.5022533
42326,413,8184,4.0,3.9852586
42327,607,1707,2.0,2.019869
42328,530,224,5.0,4.8894997
42329,578,514,5.0,5.1376085
42330,197,957,4.0,3.8020678
42331,598,5987,1.5,1.6421176
42332,341,2884,4.0,3.8180375
42333,17,0,3.5,3.9009178
42334,431,7355,4.5,4.301207
42335,27,4574,2.5,2.2213697
42336,208,7937,4.0,4.181055
42337,598,6241,2.5,2.9285507
42338,181,2637,4.5,4.673804
42339,65,3136,5.0,5.0323133
42340,306,4530,4.0,4.0974927
42341,194,3459,1.0,0.3705132
42342,316,507,4.0,3.845032
42343,535,225,5.0,5.3190093
42344,407,9415,4.0,3.9663434
42345,67,152,2.5,2.2669919
42346,143,474,3.0,2.966164
42347,329,925,4.5,4.397836
42348,89,615,3.0,2.939664
42349,598,410,1.5,1.2709314
42350,92,1564,4.0,3.8637578
42351,56,46,5.0,4.6705847
42352,560,6298,4.5,4.7015476
42353,237,2864,4.0,4.1526484
42354,427,8,2.0,1.7114108
42355,134,862,5.0,5.043028
42356,443,314,5.0,4.9682164
42357,225,4135,4.0,3.9593942
42358,130,277,4.0,3.7774823
42359,336,815,5.0,4.702883
42360,306,838,0.5,0.6993855
42361,231,6241,4.0,4.128724
42362,605,1110,4.5,4.6743956
42363,27,592,1.0,1.1341372
42364,286,3925,2.5,2.8823276
42365,482,6679,3.0,3.0230412
42366,53,43,3.0,2.9797132
42367,516,694,4.0,3.5041394
42368,264,1664,3.0,2.961382
42369,56,450,4.0,4.0959315
42370,329,2832,4.0,4.0702386
42371,598,322,3.0,3.266757
42372,279,684,4.0,4.126977
42373,468,1008,3.0,3.0218666
42374,487,704,3.0,2.930838
42375,248,1163,3.5,3.3570483
42376,534,1867,3.0,2.7014635
42377,273,61,4.0,4.0520515
42378,417,4574,5.0,5.1066456
42379,228,257,5.0,5.0208187
42380,315,2144,4.0,4.2675223
42381,187,967,3.0,2.8908315
42382,526,952,4.0,4.0990515
42383,311,2610,4.0,3.8929129
42384,297,8599,3.0,2.9621148
42385,606,1073,4.0,4.3823347
42386,121,7195,4.5,4.262182
42387,221,3742,1.5,1.3455374
42388,33,118,1.0,1.1030984
42389,468,275,3.0,3.0307636
42390,520,92,3.0,2.863659
42391,306,2903,5.0,4.73435
42392,602,628,4.0,3.782713
42393,273,5190,3.5,3.584226
42394,561,1819,5.0,5.026816
42395,134,553,4.0,4.2707434
42396,67,7197,3.0,2.9973822
42397,168,1933,4.5,4.4409804
42398,225,956,4.0,3.7567968
42399,27,277,3.5,3.3106337
42400,379,6645,5.0,5.0481315
42401,199,6697,3.5,3.432301
42402,418,2637,4.5,4.15928
42403,82,6321,3.0,3.1839616
42404,62,5722,2.5,2.4019797
42405,304,1486,4.0,3.890747
42406,605,1435,3.5,3.5967765
42407,180,24,1.0,0.97667825
42408,287,3447,3.0,2.831509
42409,533,3605,3.0,3.0736697
42410,248,3358,3.5,3.1689267
42411,5,1,4.0,3.8844392
42412,402,6826,3.5,3.5780754
42413,219,1502,5.0,4.9842997
42414,139,253,3.0,2.9567242
42415,379,1475,4.0,3.6927266
42416,231,1163,3.5,3.3486035
42417,595,7354,3.5,3.2487137
42418,513,8739,3.0,2.7634923
42419,508,6202,1.0,0.5096818
42420,482,7101,5.0,5.092162
42421,49,8234,1.5,1.6345458
42422,413,322,4.0,3.9985735
42423,5,200,2.0,1.9862564
42424,248,372,3.5,3.5711966
42425,563,6911,1.5,1.4986182
42426,173,594,5.0,4.676467
42427,19,1526,3.5,3.5581217
42428,17,3740,4.0,3.983017
42429,274,2330,4.0,3.784617
42430,97,8005,5.0,4.908587
42431,189,2224,4.0,3.5883925
42432,513,8945,2.5,2.1990392
42433,83,1066,4.0,3.5667257
42434,571,914,4.0,3.8303616
42435,220,3557,3.5,3.5733924
42436,156,2248,4.0,3.8645623
42437,317,4733,3.5,3.5844386
42438,118,8234,3.5,3.2629852
42439,110,6721,4.0,4.266531
42440,121,901,5.0,4.8953238
42441,65,3978,5.0,5.0948353
42442,186,2028,0.5,0.8823823
42443,73,1484,4.0,4.0063753
42444,473,4630,4.5,4.5303473
42445,349,630,3.0,2.8578448
42446,88,8413,3.5,3.249282
42447,447,2284,4.0,3.685602
42448,366,907,5.0,5.029318
42449,409,3171,4.0,3.630659
42450,482,2982,3.5,3.319646
42451,210,2224,5.0,4.9677377
42452,65,191,5.0,5.1945705
42453,22,936,4.0,3.9951422
42454,427,2258,2.5,2.5187285
42455,467,156,3.0,3.1334774
42456,510,461,5.0,4.684559
42457,386,2585,3.0,2.7696319
42458,233,1474,4.0,4.314705
42459,218,6708,4.0,3.7308433
42460,345,694,4.5,4.352535
42461,216,1865,2.0,2.044111
42462,248,7715,4.0,3.9502907
42463,155,98,4.0,4.226719
42464,299,3539,4.0,3.7141786
42465,521,2194,4.5,4.5681915
42466,602,902,5.0,5.0839167
42467,201,827,5.0,4.770879
42468,248,1182,4.5,4.173155
42469,482,6237,3.5,3.4377358
42470,303,484,4.0,4.2436943
42471,120,472,4.0,3.896463
42472,54,5869,4.5,4.1867104
42473,22,4527,3.0,3.1599107
42474,371,790,2.0,1.7325001
42475,516,3785,2.0,1.4727476
42476,598,2042,2.0,1.9737701
42477,201,2436,4.0,4.154334
42478,386,5071,2.5,2.3218474
42479,324,3335,4.0,3.8634064
42480,304,4791,5.0,5.0024457
42481,231,3868,4.5,4.6811876
42482,329,1986,3.0,2.957335
42483,488,877,5.0,4.932333
42484,565,260,3.0,2.9085374
42485,598,4703,2.5,2.2083762
42486,607,2887,1.0,1.0454079
42487,465,4070,5.0,5.1289515
42488,69,944,5.0,5.014122
42489,407,815,3.5,3.414326
42490,379,7713,5.0,4.8312287
42491,297,8420,3.0,2.917602
42492,44,3321,1.0,0.9707128
42493,322,413,4.0,3.8985333
42494,338,8712,4.0,3.8232627
42495,489,6505,2.5,2.4129214
42496,110,9306,4.5,4.8929768
42497,583,220,4.0,3.966369
42498,51,6241,4.0,3.7648554
42499,297,6647,3.0,2.8654668
42500,304,461,5.0,4.971882
42501,602,1142,4.0,3.7075443
42502,254,968,1.0,1.1113821
42503,92,1756,4.0,4.0331254
42504,572,7043,4.0,4.0705094
42505,413,4877,2.0,2.0037644
42506,253,507,4.0,3.9493797
42507,283,540,4.0,4.2010937
42508,18,1377,2.0,1.988346
42509,590,1794,3.0,2.5188901
42510,364,8148,2.0,1.874464
42511,609,4769,3.5,3.2927597
42512,291,989,4.5,3.984995
42513,2,2414,0.5,-0.030215472
42514,67,8035,4.5,4.352138
42515,379,1458,5.0,4.88622
42516,233,1080,1.0,1.1391503
42517,168,1062,4.5,4.6785936
42518,384,484,3.0,2.9056904
42519,185,1961,3.0,3.3340914
42520,559,1690,3.5,3.7369761
42521,231,5352,2.0,1.4935148
42522,273,6184,4.0,3.859644
42523,482,235,3.5,3.5498245
42524,591,378,3.0,2.7783465
42525,424,2632,3.5,3.4410205
42526,221,2859,3.0,3.0692937
42527,589,3849,3.5,3.33698
42528,166,1157,5.0,5.008009
42529,273,4640,3.0,3.2258892
42530,443,444,4.0,4.0411696
42531,218,2806,2.5,2.4292533
42532,218,1372,2.0,1.9713632
42533,29,7001,5.0,4.9609647
42534,479,3228,2.5,2.3230667
42535,287,6774,2.5,2.6446612
42536,171,1643,3.5,3.3418217
42537,602,1280,5.0,5.2960787
42538,168,1392,4.0,4.234887
42539,144,176,3.0,2.9047844
42540,211,8434,3.0,3.1259632
42541,417,974,5.0,5.0829053
42542,559,4291,3.0,3.0336552
42543,248,7701,3.5,3.3854501
42544,104,8797,5.0,4.79938
42545,609,5225,3.0,2.861475
42546,513,838,3.0,3.1324682
42547,598,2365,1.5,1.3919028
42548,386,3245,4.5,4.4500575
42549,262,2110,2.0,2.1726086
42550,473,2928,4.0,3.2171822
42551,289,398,4.0,4.0111713
42552,356,2576,3.0,2.7873313
42553,469,39,3.0,2.987945
42554,324,31,4.0,3.7626119
42555,67,3868,3.0,3.02214
42556,114,549,2.0,1.7252567
42557,557,486,3.0,2.7966628
42558,349,627,3.0,2.6629274
42559,267,1441,4.0,3.8700073
42560,18,560,4.0,3.9351628
42561,409,257,2.0,2.0277545
42562,389,3617,5.0,4.778868
42563,508,5592,3.0,2.8704422
42564,479,2979,4.0,3.9507594
42565,304,3569,3.0,3.163938
42566,220,4494,4.0,3.8325682
42567,601,305,3.0,2.9787064
42568,599,2456,2.0,1.8677449
42569,118,5719,5.0,4.854778
42570,273,6430,2.0,1.8942817
42571,231,4300,3.0,2.9104776
42572,139,938,3.0,2.958653
42573,560,4010,3.5,3.391313
42574,168,461,5.0,4.8631244
42575,262,1913,3.0,3.0128741
42576,566,8551,3.0,2.5962517
42577,102,705,4.0,4.132251
42578,304,5559,3.5,3.4725113
42579,40,4295,5.0,4.9783263
42580,185,2755,4.0,3.8910584
42581,151,602,5.0,5.0723643
42582,32,489,5.0,4.732359
